date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,index_flag,issuer,div_convention,exercise_style,am_set_flag
01/09/2022,18/11/2022,C,170000,4.2,4.25,2016,27811,0.289535,0.327396,0.017095,26.35257,-19.21975,144543776,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,175000,2.76,2.79,3263,31955,0.279657,0.244499,0.015391,22.90034,-16.02976,144736731,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,180000,1.73,1.76,2042,26641,0.271663,0.173452,0.012932,18.70632,-12.63164,144543777,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,185000,1.06,1.08,498,26965,0.266434,0.118174,0.010179,14.45285,-9.511466,144736732,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,190000,0.64,0.66,731,14460,0.263848,0.078407,0.007606,10.67669,-6.937585,144543778,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,195000,0.39,0.41,97,7472,0.263898,0.05168,0.005499,7.732823,-4.997003,144736733,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,200000,0.24,0.25,527,14346,0.264738,0.033599,0.003869,5.452216,-3.525882,144543779,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,210000,0.1,0.11,444,8399,0.272843,0.015404,0.001947,2.83795,-1.873771,144543780,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,220000,0.05,0.06,193,2794,0.286824,0.008221,0.001073,1.643514,-1.136512,144543781,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,230000,0.03,0.04,51,2711,0.30482,0.005159,0.000669,1.090754,-0.797343,144543782,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,240000,0.02,0.03,0,1841,0.324047,0.003591,0.000455,0.784975,-0.611611,144543783,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,250000,0.01,0.02,8,3681,0.335793,0.002173,0.000279,0.499311,-0.401993,144543784,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,260000,0.01,0.02,0,1087,0.361479,0.002036,0.000244,0.470616,-0.407128,144543785,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,270000,0,0.02,1763,1054,0.373004,0.001361,0.000164,0.326876,-0.290673,144543786,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,280000,0,0.01,0,1914,0.375043,0.000712,0.00009,0.179671,-0.161094,144543787,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,290000,0,0.01,0,878,0.395954,0.000678,0.000082,0.171715,-0.162506,144543788,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,300000,0,0.01,1,10827,0.416037,0.000649,0.000075,0.164745,-0.163823,144543789,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,50000,108.15,108.4,0,312,0.983494,0.997284,0.000118,0.58352,-2.815653,144543790,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,60000,98.25,98.5,0,229,0.892927,0.99498,0.000226,1.034674,-3.904172,144543791,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,70000,88.35,88.5,0,61,0.760557,0.994073,0.000307,1.194464,-4.153847,144543792,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,75000,83.4,83.55,0,58,0.718576,0.99253,0.000398,1.531961,-4.635386,147053326,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,80000,78.45,78.6,0,398,0.676175,0.990818,0.000507,1.815693,-5.09262,144543793,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,85000,73.5,73.65,0,422,0.634069,0.988901,0.000637,2.068412,-5.531121,144736734,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,90000,68.6,68.8,1,3081,0.619706,0.983505,0.000917,2.96439,-6.8432,144543794,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,C,95000,63.65,63.9,0,601,0.582294,0.979823,0.00116,3.617388,-7.476695,144736735,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,100000,0.29,0.3,2475,8516,0.514713,-0.019704,0.001274,3.494918,-4.115293,144543795,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,105000,0.39,0.4,108,5414,0.49104,-0.026639,0.001721,4.501887,-5.048494,144736736,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,110000,0.53,0.54,250,6224,0.469457,-0.036198,0.00232,5.813081,-6.202676,144543796,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,115000,0.72,0.74,316,6618,0.449705,-0.049243,0.003107,7.436093,-7.598541,144736737,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,120000,0.99,1.01,970,10981,0.431422,-0.066825,0.004117,9.454832,-9.233671,144543797,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,125000,1.36,1.38,389,11701,0.414446,-0.090142,0.005378,11.85487,-11.08426,144736738,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,130000,1.86,1.88,1236,15129,0.398518,-0.120448,0.006901,14.65403,-13.08365,144543798,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,135000,2.5,2.54,1103,17992,0.382471,-0.158504,0.008671,17.6579,-15.04553,144736739,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,140000,3.35,3.4,1754,17421,0.367267,-0.206015,0.010645,20.80026,-16.89954,144543799,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,145000,4.45,4.5,436,11563,0.352365,-0.263653,0.012728,23.82152,-18.41239,144736740,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,150000,5.85,5.9,1954,19227,0.337966,-0.331918,0.014761,26.46277,-19.38693,144543800,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,155000,7.6,7.65,3177,25609,0.323892,-0.410224,0.016529,28.34272,-19.58747,144736741,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,160000,9.7,9.8,2815,24817,0.309292,-0.497192,0.017828,29.05475,-18.78321,144543801,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,165000,12.3,12.4,925,26813,0.296203,-0.589597,0.018285,28.28537,-17.03456,144736742,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,170000,15.35,15.5,932,41417,0.283752,-0.682974,0.017764,25.88698,-14.36104,144543802,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,175000,18.9,19.1,2361,9772,0.27322,-0.770837,0.016234,21.93094,-11.14285,144736743,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,180000,22.9,23.1,147,3567,0.262945,-0.849903,0.014013,16.70449,-7.645604,144543803,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,185000,27.3,27.5,116,4126,0.254841,-0.915101,0.011528,10.99401,-4.48351,144736744,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,190000,32,32.2,620,1442,0.246888,-0.968971,0.009301,4.707801,-1.843073,144543804,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,195000,36.85,37.05,3,648,,,,,,144736745,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,200000,41.85,42.1,17,425,,,,,,144543805,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,210000,51.85,52.05,1,3,,,,,,144543806,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,220000,61.85,62.05,0,0,,,,,,144543807,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,230000,71.85,72.05,0,0,,,,,,144543808,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,240000,81.85,82.15,0,0,,,,,,144543809,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,250000,91.85,92.1,0,0,,,,,,144543810,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,260000,101.8,102.05,0,0,,,,,,144543811,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,270000,111.8,112.05,0,0,,,,,,144543812,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,280000,121.8,122.05,0,0,,,,,,144543813,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,290000,131.8,132.05,0,0,,,,,,144543814,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,300000,141.8,142.1,0,0,,,,,,144543815,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,50000,0,0.01,0,1535,0.771876,-0.000318,0.000021,0.08508,-0.152668,144543816,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,60000,0.02,0.03,300,2162,0.750564,-0.001451,0.000087,0.345839,-0.601598,144543817,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,70000,0.05,0.06,2,2195,0.691454,-0.00325,0.000195,0.720064,-1.148297,144543818,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,75000,0.07,0.08,25,883,0.659786,-0.004519,0.000275,0.967296,-1.470579,147053327,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,80000,0.09,0.1,55,3927,0.624659,-0.005914,0.000369,1.226317,-1.766537,144543819,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,85000,0.13,0.14,254,1443,0.600323,-0.008446,0.000525,1.684569,-2.321193,144736746,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,90000,0.17,0.18,3,2319,0.570411,-0.01121,0.000708,2.153472,-2.81966,144543820,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,18/11/2022,P,95000,0.22,0.23,521,2504,0.541141,-0.014767,0.000947,2.728804,-3.388242,144736747,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,100000,59.1,59.3,15,1129,0.506892,0.965499,0.001716,6.2996,-8.23623,147088047,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,105000,54.3,54.5,1,269,0.483241,0.956429,0.002189,7.644017,-9.211594,147088048,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,110000,49.55,49.75,8,306,0.461496,0.944697,0.002787,9.323365,-10.32465,147088049,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,115000,44.9,45.1,1,270,0.444538,0.928432,0.003553,11.444,-11.74097,147088050,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,120000,40.35,40.5,223,830,0.427393,0.908379,0.004469,13.82093,-13.20639,147088051,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,125000,35.85,36,13,645,0.409182,0.884293,0.005545,16.44565,-14.6249,147088052,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,130000,31.5,31.65,67,792,0.393192,0.853812,0.006798,19.36932,-16.1396,147088053,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,135000,27.3,27.5,7,962,0.3786,0.81637,0.008198,22.47061,-17.63714,147088054,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,140000,23.3,23.5,16,2387,0.363788,0.772069,0.009712,25.60595,-18.92552,147088055,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,145000,19.6,19.75,19,6183,0.351157,0.719358,0.011233,28.60066,-20.03612,147088056,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,150000,16.1,16.25,371,3980,0.33745,0.659559,0.012726,31.12597,-20.65976,147088057,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,155000,13,13.05,282,5818,0.325548,0.592303,0.013977,32.98254,-20.84172,147088058,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,160000,10.1,10.2,1371,25336,0.31206,0.519077,0.014973,33.87104,-20.29775,147088059,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,165000,7.65,7.75,774,16192,0.300643,0.44193,0.015401,33.55931,-19.18749,147088060,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,170000,5.6,5.7,4127,41275,0.290048,0.363969,0.015191,31.94637,-17.46414,147088061,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,175000,3.95,4.05,548,32368,0.280402,0.288879,0.014303,29.06088,-15.25033,147088062,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,180000,2.73,2.78,680,16995,0.272803,0.221317,0.012786,25.28364,-12.81528,147088063,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,185000,1.83,1.87,550,10112,0.266905,0.163958,0.010877,21.02269,-10.37214,147088064,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,190000,1.22,1.25,257,13524,0.263572,0.118955,0.008859,16.92169,-8.19276,147088065,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,195000,0.8,0.83,257,7528,0.261473,0.084526,0.006962,13.18498,-6.306115,147088066,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,200000,0.53,0.55,1311,11925,0.260939,0.059566,0.005333,10.09113,-4.790409,147088067,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,205000,0.36,0.37,8,8652,0.262187,0.04224,0.004037,7.678662,-3.646996,147088068,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,210000,0.24,0.26,41,2233,0.264308,0.03009,0.003033,5.800899,-2.77567,147088069,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,215000,0.17,0.18,9,2065,0.267387,0.021709,0.002281,4.419834,-2.130407,147088070,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,220000,0.12,0.14,56,607,0.272557,0.016369,0.001761,3.485525,-1.703651,147088071,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,225000,0.09,0.1,12,701,0.276756,0.012182,0.001344,2.691009,-1.338314,147088072,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,230000,0.08,0.09,1,5771,0.287612,0.010656,0.001152,2.399776,-1.235326,147088073,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,235000,0.06,0.07,0,369,0.29244,0.008233,0.000904,1.91713,-1.000562,147088074,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,240000,0.05,0.06,0,924,0.300264,0.00691,0.000754,1.642049,-0.878996,147088075,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,245000,0.04,0.06,6,867,0.310012,0.00616,0.00066,1.486453,-0.818613,147088076,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,250000,0.03,0.05,10,625,0.315069,0.004953,0.000535,1.22479,-0.684582,147088077,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,255000,0.03,0.04,25,187,0.32267,0.004292,0.00046,1.074349,-0.616305,147088078,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,260000,0.02,0.04,95,814,0.329205,0.003661,0.000391,0.931438,-0.544673,147088079,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,265000,0.01,0.03,86,181,0.327663,0.00253,0.000282,0.668711,-0.388345,147088080,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,270000,0.02,0.03,0,613,0.345299,0.002968,0.000309,0.773558,-0.472189,147088081,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,275000,0,0.03,0,183,0.339899,0.001878,0.000207,0.510845,-0.306882,147088082,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,280000,0,0.02,0,760,0.338207,0.001296,0.000149,0.363528,-0.217653,147088083,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,285000,0,0.02,0,683,0.347679,0.001265,0.000141,0.355265,-0.218646,147088084,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,290000,0,0.02,0,1298,0.356954,0.001236,0.000135,0.347589,-0.219605,147088085,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,30000,128,128.3,24,206,1.132178,0.998815,0.000042,0.321135,-1.534936,147088086,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,35000,123.05,123.35,1,50,1.081847,0.998034,0.000069,0.508391,-2.012038,147088087,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,40000,118.1,118.35,1,328,0.985115,0.997854,0.000081,0.542756,-2.137422,147088088,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,45000,113.15,113.4,1,222,0.935725,0.99695,0.000116,0.764535,-2.56791,147088089,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,50000,108.2,108.45,1,134,0.884355,0.99597,0.000157,0.980146,-2.969883,147088090,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,55000,103.2,103.45,22,35,0.784796,0.996476,0.000155,0.852718,-2.773138,147088091,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,60000,98.25,98.5,30,207,0.743667,0.995373,0.000206,1.086057,-3.149786,147088092,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,65000,93.3,93.55,0,39,0.701279,0.994194,0.000266,1.322381,-3.494489,147088093,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,70000,88.35,88.65,2,202,0.673627,0.99204,0.000364,1.755665,-4.062888,147088094,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,75000,83.45,83.7,0,343,0.641195,0.989759,0.000476,2.186308,-4.574324,147088095,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,80000,78.6,78.8,0,323,0.624233,0.985541,0.000662,2.969628,-5.477608,147088096,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,85000,73.65,73.9,1,136,0.58577,0.982863,0.000815,3.433881,-5.87614,147088097,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,90000,68.8,69,0,141,0.559553,0.978117,0.001054,4.263107,-6.625367,147088098,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,C,95000,63.9,64.15,0,402,0.530156,0.972971,0.001332,5.108267,-7.300351,147088099,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,100000,0.47,0.49,557,23231,0.482506,-0.027758,0.001556,5.431925,-4.377034,147088100,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,105000,0.61,0.64,4,7133,0.461527,-0.036429,0.002036,6.793627,-5.224189,147088101,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,110000,0.85,0.86,171,5103,0.446439,-0.049216,0.002686,8.678649,-6.424479,147088102,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,115000,1.1,1.13,256,3485,0.427837,-0.064148,0.003453,10.68103,-7.55642,147088103,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,120000,1.48,1.49,1151,15788,0.412606,-0.084296,0.004413,13.1483,-8.939192,147088104,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,125000,1.95,1.97,473,7327,0.397764,-0.109507,0.005551,15.94673,-10.39266,147088105,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,130000,2.55,2.59,1490,5560,0.383451,-0.140785,0.006868,18.99342,-11.87043,147088106,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,135000,3.3,3.4,342,7448,0.369866,-0.179086,0.008342,22.22533,-13.30925,147088107,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,140000,4.3,4.35,623,9941,0.356487,-0.224866,0.009932,25.49318,-14.57754,147088108,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,145000,5.5,5.6,829,5062,0.343953,-0.278897,0.011553,28.55939,-15.59635,147088109,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,150000,7,7.1,1015,10635,0.331695,-0.340902,0.013107,31.14945,-16.20455,147088110,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,155000,8.8,8.9,623,10402,0.319199,-0.410381,0.014484,33.00277,-16.24998,147088111,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,160000,10.9,11.05,598,26591,0.30628,-0.486486,0.015553,33.81153,-15.62648,147088112,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,165000,13.45,13.6,2372,25244,0.294846,-0.567093,0.016061,33.25886,-14.39571,147088113,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,170000,16.45,16.55,264,31125,0.284449,-0.648858,0.015918,31.33506,-12.57817,147088114,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,175000,19.8,19.95,127,11124,0.274105,-0.729092,0.015148,27.96187,-10.23918,147088115,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,180000,23.6,23.75,56,11475,0.265412,-0.803102,0.013808,23.19345,-7.720518,147088116,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,185000,27.75,27.9,3,7524,0.256681,-0.870272,0.012163,17.39487,-5.150101,147088117,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,190000,32.25,32.5,65,3318,0.254902,-0.920211,0.010432,11.82709,-3.244577,147088118,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,195000,36.95,37.15,32,200,0.235769,-0.986533,0.00769,3.722795,0.323187,147088119,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,200000,41.85,42.1,2,236,,,,,,147088120,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,205000,46.85,47.1,0,9,,,,,,147088121,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,210000,51.85,52.1,0,2,,,,,,147088122,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,215000,56.85,57.1,0,0,,,,,,147088123,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,220000,61.85,62.1,0,0,,,,,,147088124,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,225000,66.85,67.05,0,0,,,,,,147088125,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,230000,71.85,72.05,8,161,,,,,,147088126,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,235000,76.85,77.1,0,0,,,,,,147088127,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,240000,81.85,82.1,0,1,,,,,,147088128,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,245000,86.85,87.1,0,0,,,,,,147088129,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,250000,91.85,92.05,0,1,,,,,,147088130,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,255000,96.8,97.05,0,0,,,,,,147088131,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,260000,101.8,102.05,0,0,,,,,,147088132,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,265000,106.8,107.05,0,0,,,,,,147088133,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,270000,111.8,112.05,0,0,,,,,,147088134,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,275000,116.8,117.1,0,0,,,,,,147088135,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,280000,121.8,122.05,0,0,,,,,,147088136,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,285000,126.8,127.1,0,0,,,,,,147088137,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,290000,131.8,132.05,0,0,,,,,,147088138,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,30000,0,0.01,0,1642,0.949415,-0.000218,0.00001,0.070019,-0.113415,147088139,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,35000,0,0.01,0,1309,0.862657,-0.000242,0.000012,0.076928,-0.113201,147088140,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,40000,0.01,0.02,2,1826,0.861401,-0.00067,0.000032,0.198706,-0.291333,147088141,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,45000,0.01,0.02,0,2580,0.789743,-0.000734,0.000038,0.216233,-0.29015,147088142,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,50000,0.01,0.03,0,1345,0.744864,-0.001018,0.000054,0.292284,-0.369163,147088143,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,55000,0.03,0.04,0,1477,0.723795,-0.001754,0.000092,0.481835,-0.589547,147088144,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,60000,0.05,0.06,1,614,0.699496,-0.00275,0.000142,0.721417,-0.855057,147088145,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,65000,0.07,0.08,10,1986,0.668002,-0.003825,0.000201,0.972155,-1.097243,147088146,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,70000,0.09,0.11,26,1528,0.637629,-0.005207,0.000277,1.274962,-1.377676,147088147,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,75000,0.13,0.14,17,643,0.610576,-0.007133,0.000382,1.696566,-1.740457,147088148,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,80000,0.17,0.18,381,1990,0.582361,-0.009446,0.000513,2.162015,-2.120269,147088149,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,85000,0.21,0.23,22,1297,0.553383,-0.012194,0.000674,2.703542,-2.511192,147088150,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,90000,0.28,0.29,2,2350,0.528392,-0.016066,0.000895,3.414209,-3.03479,147088151,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,16/12/2022,P,95000,0.36,0.38,64,1511,0.504889,-0.021149,0.001184,4.336566,-3.655229,147088152,1,0,100,0,,,0,APPLE INC,,A,
01/09/2022,20/01/2023,C,100000,59.8,60,8,15647,0.487523,0.953534,0.001982,9.307709,-8.649143,135977491,1,0,100,0,,,0,APPLE INC,,A,
